Exploration_task0 Actions Max,Epoch Time (s),_task0 Returns Min,Policy log std Mean,VF Loss,Policy mu Std,V Predictions Max,R Predictions Min,R Predictions Max,(Previous) Eval Time (s),AverageReturn__task0,R Predictions Std,_task0 Rewards Mean,Policy Loss,_task0 Actions Max,KL Loss,Number of rollouts total,Exploration_task0 Actions Std,_task0 Rewards Max,Q Predictions Min,Policy log std Min,Z variance train,Log Pis Max,Num Paths,_task0 Rewards Min,_task0 Actions Std,Number of env steps total,Total Train Time (s),Z mean train,Q Predictions Mean,QF Loss,Policy mu Mean,_task0 Actions Min,V Predictions Mean,Log Pis Mean,Log Pis Min,Exploration_task0 Returns Max,AverageReturn_all_train_tasks,Exploration_task0 Returns Std,R Predictions Mean,Number of train steps total,Exploration_task0 Returns Mean,Log Pis Std,Exploration_task0 Rewards Max,Q Predictions Std,Policy log std Std,_task0 Rewards Std,Epoch,Policy mu Max,V Predictions Min,Q Predictions Max,_task0 Actions Mean,Policy log std Max,Train Time (s),Sample Time (s),Exploration_task0 Actions Min,RF Loss,_task0 Returns Max,Exploration_task0 Rewards Mean,Exploration_task0 Rewards Min,Exploration_task0 Returns Min,_task0 Returns Mean,Exploration_task0 Rewards Std,V Predictions Std,Exploration_task0 Actions Mean,_task0 Returns Std,KL Divergence,AverageReturn_all_test_tasks,Policy mu Min
1.0,232.54124170196883,-108.688531782,-0.509655,373208.0,13.1627,196697.0,-86.936,12007.6,25.786392716996488,6850.1403144,1161.83,45.667602096,-50093.6,1.0,1.0745875442808028e-05,36669,0.863639,1465.69214001,1819.17,-5.16386,0.999895,55.0751,363,-0.857828963155,0.870362,5051000,23324.09933559808,0.000949713,49677.1,1.55804e+08,-2.12219,-1.0,50032.7,21.5474,-3.63795,573892.290825,12500.4028856,146158.710711,534.447,101000,90798.5596188,13.1716,17429.1600841,64426.4,1.00602,115.051567293,100,101.232,1652.16,195903.0,0.0107701,2.0,100.88403554300021,105.87081344197213,-1.0,8838.05,47869.8273783,599.270493484,-11.3538579555,-1351.67314992,6850.1403144,1323.88974547,64748.3,-0.101947,12800.0871198,0.00010745874897111207,6850.1403144,-81.9636
1.0,231.48963201300649,-123.851677187,-0.457533,678049.0,12.9008,197322.0,-244.912,10333.8,25.4775590049976,5428.89977442,1340.0,36.1926651628,-51054.1,1.0,6.212825155671453e-06,37032,0.863214,465.090939382,1734.03,-5.45897,1.00031,55.2384,363,-1.06881307776,0.853862,5101000,23555.48732834309,0.000690406,50558.4,6.31553e+07,-1.93508,-1.0,51381.8,22.2427,-3.4215,672934.736907,12718.288548,163499.240046,611.846,102000,87205.9912363,13.2213,21638.2558774,65148.9,1.01969,75.6438490183,101,100.269,1588.84,194413.0,0.0447582,2.0,99.22911012000259,106.7829628880063,-1.0,7121.76,24258.1508942,575.559542159,-11.0811457312,-1543.56840408,5428.89977442,1556.97318101,66083.3,-0.082514,9020.0031374,6.212825246620923e-05,5428.89977442,-85.5427
1.0,232.53219383499527,-110.48051517,-0.4611,477002.0,13.4383,197898.0,-301.176,17794.6,25.377498617999663,9421.56581606,1450.93,62.8104387737,-52037.0,1.0,3.7469417293323204e-05,37395,0.875926,1128.67040231,1720.11,-5.36474,0.998994,55.4841,363,-0.940822560084,0.872113,5151000,23788.37911605908,0.0017076,51435.9,6.34827e+07,-2.32546,-1.0,52094.4,21.748,-1.93593,580041.458205,10070.4492436,186234.101898,538.451,103000,111717.70513,13.184,21661.6789452,65384.0,1.03323,126.458266624,102,115.452,1696.47,195588.0,-0.105862,2.0,100.19031092199293,106.96438429500267,-1.0,14935.6,46122.8786069,737.336853861,-11.0579774609,-1368.77247015,9421.56581606,1768.42468855,65977.8,-0.110354,14459.6397652,0.00037469418020918965,9421.56581606,-83.7435
1.0,233.7455090829826,-124.49553972,-0.358932,390520.0,14.115,198703.0,-87.5989,13282.2,25.737792138002987,8535.94293735,1482.78,56.906286249,-50844.7,1.0,6.140460300230188e-06,37758,0.880453,1082.26709214,1624.09,-4.90356,0.999456,55.8091,363,-1.0797124665,0.884442,5201000,24022.19242071106,0.000573432,50440.2,1.16686e+08,-2.18102,-1.0,50783.0,22.0023,-3.87277,539514.085242,9686.76071111,132083.13222,626.154,104000,83275.0562041,13.6911,22169.2745518,65511.1,1.09386,137.453226658,103,98.0513,1659.27,196654.0,0.0593817,2.0,101.00515652699687,107.00256041798275,-1.0,9659.41,39927.0367725,549.615370947,-10.6305372306,-1671.9633554,8535.94293735,1206.76450715,65804.5,-0.0752413,15079.384784,6.140460027381778e-05,8535.94293735,-70.8117
1.0,233.93667222501972,-95.0901862279,-0.465643,1.16795e+06,12.191,204880.0,-143.538,13858.3,25.807290290998935,12214.6697432,1285.86,81.4311316215,-50135.8,1.0,6.984193987591425e-06,38121,0.886948,1877.34375113,1629.18,-4.64097,1.00041,58.5239,363,-0.835403960757,0.838609,5251000,24256.00655257307,0.000848272,49888.9,1.32677e+08,-1.59841,-1.0,50722.3,21.2971,-5.12104,555093.762546,10283.0280471,143241.87636,571.236,105000,82356.3924034,13.1801,22426.6937078,65583.7,1.01322,179.169625981,104,88.7227,1580.67,204468.0,0.00373423,2.0,100.42796134099626,107.70142059302452,-1.0,32331.0,50781.8225502,543.552189862,-11.2183407398,-1495.34593466,12214.6697432,1355.96434839,66519.3,0.0286978,18846.3907338,6.984193896641955e-05,12214.6697432,-71.8141
1.0,233.1575101199851,-122.227544737,-0.480263,1.21141e+06,12.1471,201678.0,-21.6881,19841.0,25.685709830999258,11761.2532353,1359.7,78.408354902,-51353.5,1.0,1.1942623132199515e-05,38484,0.87979,1236.52981335,1679.12,-4.54794,0.998066,51.2499,363,-1.04118193924,0.87588,5301000,24489.053642829054,0.000764746,51049.2,7.08325e+07,-1.11249,-1.0,50737.6,20.8137,-7.53733,551546.335099,11658.5846382,161120.610227,657.911,106000,94392.3093756,13.0659,23091.1262505,66280.9,1.01913,171.475465334,105,112.263,1454.35,200816.0,-0.167289,2.0,100.9893116769963,106.48248861198954,-1.0,32171.3,47257.8090954,622.989241879,-11.2855168943,-1416.75509649,11761.2532353,1549.34627394,66006.7,-0.0217985,18131.953469,0.00011942622950300574,11761.2532353,-89.285
1.0,233.62766271998407,-120.977998599,-0.459366,550666.0,12.434,204354.0,-33.22,17369.1,25.575897183996858,9579.45388805,1499.84,63.8630259203,-48833.7,1.0,1.3834031960868742e-05,38847,0.87353,1642.37017398,1719.2,-4.78519,1.00101,54.0197,363,-1.03562367408,0.846252,5351000,24722.53791512403,0.000968594,48564.6,5.99148e+07,-1.37048,-1.0,48488.8,20.7408,-4.71422,544557.626828,6454.16082019,158492.290402,654.495,107000,98426.2283755,13.5183,21734.7044418,65502.7,1.05657,149.912087243,106,107.55,1525.78,200772.0,-0.183919,2.0,101.58557298999949,106.46619254598772,-1.0,7384.45,55905.6974318,649.613107279,-10.832240652,-1622.14921297,9579.45388805,1513.54394503,65574.7,-0.0854225,17083.3696442,0.0001383403141517192,9579.45388805,-85.0329
1.0,234.01996106397564,-116.968096748,-0.476797,486862.0,13.0114,209410.0,-83.0871,13912.7,25.433230447000824,5755.07041679,1383.78,38.3671361119,-52739.2,1.0,5.191130185266957e-06,39210,0.866031,597.013399266,1604.76,-5.11675,0.999419,55.4939,363,-0.904709747637,0.838215,5401000,24956.597225841,0.000529947,52222.4,6.30398e+07,-1.27828,-1.0,52615.7,20.2982,-5.45688,593148.963121,9786.76399594,136835.160215,555.375,108000,69510.5648127,13.3026,22493.2278865,67801.9,1.03344,79.4863273389,107,109.929,1430.83,203823.0,-0.174953,2.0,101.93218250100472,106.6545481159701,-1.0,7532.32,33789.7704262,458.769727764,-11.3442918117,-1678.11861642,5755.07041679,1288.40173782,68341.7,-0.133241,10267.8094872,5.191130185266957e-05,5755.07041679,-89.4197
1.0,232.6430837399821,-104.126788989,-0.425131,566963.0,13.9989,209943.0,-75.6339,10762.1,25.473714937004843,9876.92111705,1179.21,65.8461407803,-51705.2,1.0,7.5601042226480786e-06,39573,0.862946,1172.02594831,958.036,-5.08827,0.998713,53.1541,363,-0.888569112702,0.864698,5451000,25189.452176081973,0.000572104,51167.2,8.87447e+07,-1.43753,-1.0,51773.2,20.3205,-4.85759,594815.392957,7235.99720235,136015.506394,546.95,109000,81150.5841432,13.1814,20344.1070635,67654.1,0.979278,150.811610503,108,132.752,1432.42,205576.0,-0.0498964,2.0,101.06663786999707,106.1027309329802,-1.0,8059.25,41099.9521346,535.593855345,-13.0017632393,-1327.44182485,9876.92111705,1166.48687477,68316.0,-0.142553,16616.0413535,7.560104131698608e-05,9876.92111705,-114.436
1.0,234.39325359003124,-113.676448738,-0.366991,1.04791e+06,15.8949,212823.0,-111.856,11501.1,25.68675565200101,8308.84242616,1494.49,55.3922828411,-53738.6,1.0,5.952767878625309e-06,39936,0.879474,1559.87579038,1350.81,-5.07931,1.00015,52.5961,363,-0.893100350393,0.854664,5501000,25423.722796330996,0.00064796,53385.8,1.09936e+08,-1.79992,-1.0,54268.6,21.7565,-3.64398,587520.034913,5498.90048489,142496.778186,638.765,110000,79468.2859499,13.9574,21986.6699938,68618.1,0.978834,154.05150673,109,144.97,1410.86,206898.0,-0.189012,2.0,101.64949167099985,107.05700626703037,-1.0,14670.7,54156.583931,524.490687269,-11.2158923024,-1618.79767186,8308.84242616,1234.74316501,69508.8,-0.0934164,17291.8113242,5.952767969574779e-05,8308.84242616,-125.646
1.0,234.89483295899845,-112.805347529,-0.428645,634440.0,14.6864,211228.0,-71.2437,9336.17,25.56494726800156,10124.2357367,1158.13,67.4949049111,-54643.4,1.0,1.4970342817832716e-05,40299,0.863354,1977.34244796,1442.69,-5.3253,1.00082,51.7875,363,-0.885046000587,0.836916,5551000,25658.621763331987,0.00109131,54028.1,6.62725e+07,-1.62678,-1.0,54361.2,20.849,-4.31451,598741.693265,1996.09441559,179594.935756,516.411,111000,109183.107204,13.5171,21864.4024651,69093.6,0.972607,157.206164431,110,157.883,1277.56,206396.0,-0.178665,2.0,102.33946930299862,106.99041638799827,-1.0,5718.53,57598.5164836,720.608507548,-10.5560732018,-1361.13035367,10124.2357367,1619.97240428,69582.3,-0.110171,18043.9953807,0.00014970342454034835,10124.2357367,-136.328
1.0,233.65430641296552,-116.907654464,-0.362037,660673.0,15.4624,214062.0,-95.864,14498.8,25.57020916500187,8365.53766996,1077.69,55.7702511331,-52163.6,1.0,3.736255530384369e-05,40662,0.865878,1913.76193158,1345.8,-5.07019,1.00151,52.2863,363,-1.02180145156,0.808653,5601000,25892.34428101195,0.00162049,51914.6,1.62007e+08,-1.46564,-1.0,52405.6,19.9421,-4.39641,579960.85946,4073.33550099,141436.903278,435.953,112000,75334.9530672,13.2741,22790.9721712,69455.7,0.974587,169.070257167,111,154.711,1337.05,208190.0,-0.217012,2.0,101.32529369200347,106.75880355596018,-1.0,3332.1,58741.8315701,497.210690243,-10.3556666719,-1553.55326628,8365.53766996,1249.10912507,70071.7,-0.0877032,18978.5321499,0.0003736255457624793,8365.53766996,-128.46
1.0,232.2964396580137,-110.752471292,-0.363402,792328.0,14.5027,215936.0,-115.118,12135.4,25.63998779800022,6199.75288319,1136.95,41.3316858879,-53829.8,1.0,2.774156746454537e-05,41025,0.831343,1057.6180798,1413.69,-4.62949,0.99915,48.6332,363,-0.931531874421,0.843912,5651000,26124.534896101966,0.001594,53321.7,8.35563e+07,-1.7943,-1.0,53524.0,19.688,-3.21131,586980.355572,9568.07319571,130900.011802,430.884,113000,59426.3496473,12.461,22539.1957748,70636.9,0.971667,112.921510592,112,130.225,1351.3,211306.0,-0.186226,2.0,100.10343758600357,106.55301427400991,-1.0,5022.4,36468.4686854,392.213907672,-10.3568088075,-1412.0458461,6199.75288319,1159.011746,70820.0,-0.207109,12618.1067066,0.0002774156746454537,6199.75288319,-110.644
1.0,231.88004102096602,-109.311702115,-0.347451,594918.0,15.8978,217266.0,-39.9608,12405.9,25.535408105999522,9541.19630051,1372.97,63.6079753367,-55395.0,1.0,3.010091677424498e-05,41388,0.843828,1579.23824449,1327.71,-4.8761,1.00188,55.806,363,-0.927537394699,0.842216,5701000,26356.446819945933,0.00113931,54771.5,1.09028e+08,-1.67888,-1.0,55293.8,20.7179,-10.3601,609988.632344,11974.1351946,167553.636136,617.607,114000,101375.545723,12.3082,21465.8231688,70830.3,1.00257,159.999595904,113,176.639,1367.47,211812.0,-0.124085,2.0,100.30304305400205,106.04158986096445,-1.0,7158.8,55467.1351444,669.078601772,-9.39944669568,-1739.06921393,9541.19630051,1504.22818743,71329.1,-0.164796,17794.9998188,0.0003010091604664922,9541.19630051,-124.656
1.0,233.50296842904936,-121.91780454,-0.432575,648922.0,15.1002,218657.0,-169.301,14077.3,25.567391794997093,14989.6525922,1210.17,99.9310172813,-53428.2,1.0,8.214513400162105e-06,41751,0.840055,2159.04834334,1445.89,-5.1225,0.999735,51.5501,363,-1.03556824519,0.827498,5751000,26590.106510720983,0.000740774,53048.7,1.03025e+08,-1.296,-1.0,53722.0,21.1955,-5.64031,574974.309786,3203.89573193,173255.964745,537.844,115000,99214.6250516,12.6192,22684.3204126,69819.7,1.00021,230.106866474,114,144.345,1447.13,212538.0,-0.0903872,2.0,101.92259958299837,106.0129770510539,-1.0,9849.38,61035.1311183,654.81652534,-11.2194983121,-1430.76958051,14989.6525922,1732.74771628,70464.5,-0.172475,23422.0737559,8.214513218263164e-05,14989.6525922,-110.598
1.0,233.83575157701125,-117.660433308,-0.368288,507743.0,17.4298,219954.0,-46.944,16971.0,25.726026229996933,12926.8530889,1235.07,86.1790205927,-54126.3,1.0,2.733282144617988e-06,42114,0.851804,2270.74152084,1357.47,-4.88244,0.999762,49.9484,363,-1.20175473785,0.80343,5801000,26823.68896890699,0.00048413,53533.2,8.35039e+07,-1.38256,-1.0,54264.0,21.4899,-1.89192,785846.659353,9185.11305797,160856.744583,501.898,116000,99205.5875083,12.5349,22591.5434926,70643.9,1.02981,190.481463982,115,185.511,1492.14,215583.0,-0.120989,2.0,101.04841806799959,107.06130727901473,-1.0,40285.3,61714.6224431,654.756877555,-10.5464626621,-1233.93696753,12926.8530889,1423.22465617,71291.2,-0.0940741,19436.4686214,2.7332820536685176e-05,12926.8530889,-124.063
1.0,233.57892009003263,-110.915181017,-0.405086,1.45084e+06,15.1807,219770.0,-102.43,19646.6,25.473144921998028,9641.24754897,1393.59,64.2749836598,-54545.7,1.0,6.773633504053578e-05,42477,0.834678,1155.80263927,1494.53,-4.89047,1.00165,53.0773,363,-0.925793030052,0.819502,5851000,27057.52110931803,0.00226271,53846.8,9.369e+07,-0.749972,-1.0,53906.9,20.9365,-2.69186,582686.308316,16976.374566,171735.952241,489.006,117000,95704.0598973,12.5027,23032.1986541,70629.1,1.05053,145.804632938,116,154.911,1515.41,215136.0,-0.124249,2.0,101.35491096299666,106.75086420503794,-1.0,12835.1,46972.8399901,631.646795322,-12.0050082581,-1592.86887145,9641.24754897,1704.93416699,70649.8,-0.114321,16959.3113894,0.0006773633067496121,9641.24754897,-98.8638
1.0,234.1030155189801,-107.419149553,-0.387598,546233.0,15.7153,221807.0,-50.2571,18892.4,25.72821036700043,16745.0413042,1975.63,111.633608694,-56079.6,1.0,3.7693152989959344e-05,42840,0.873117,2111.30499379,1571.63,-4.87562,0.999258,53.216,363,-0.931837356652,0.798964,5901000,27291.608072847008,0.0014726,55429.2,1.18345e+08,-0.764916,-1.0,56283.1,21.793,-5.48792,559162.587999,7945.16064079,146046.513016,801.799,118000,83357.3117796,12.742,22294.6992875,72042.5,1.02055,241.442814776,117,144.711,1709.82,216488.0,-0.0463366,2.0,100.71729035500175,107.65751479697792,-1.0,34480.0,57867.6197686,550.158257745,-10.0251841173,-1656.16260997,16745.0413042,1366.49726286,72876.9,-0.0791388,23489.3430771,0.0003769315080717206,16745.0413042,-98.4956
1.0,233.46097852198,-93.2569725077,-0.494988,585227.0,14.3152,223580.0,-13.8768,17065.5,25.71328911100136,8001.38146751,1553.87,53.3425431168,-57828.1,1.0,2.1858188119949773e-05,43203,0.852873,1481.5175154,1788.74,-5.35473,0.997638,50.4476,363,-0.785433013917,0.82981,5951000,27524.59381653499,0.000689811,57051.0,1.18296e+08,-0.205556,-1.0,57628.6,20.9973,-2.3968,588729.124365,8223.33836091,174004.068537,686.814,119000,95525.6659996,12.3486,22257.0741362,73649.9,1.08439,161.648301495,118,152.578,1598.32,218148.0,0.00332974,2.0,100.90457138900092,106.84311802197772,-1.0,11087.7,55216.9117366,630.469395597,-10.1620837601,-1162.92466765,8001.38146751,1735.05076022,74439.5,-0.0290171,16934.1731507,0.00021858187392354012,8001.38146751,-102.016
1.0,229.914469628995,-110.399194358,-0.414795,2.0171e+06,14.4024,223711.0,-10.825,18721.5,25.238161625995417,11197.7116874,1752.99,74.6514112491,-57398.7,1.0,1.6935531675699167e-05,43566,0.833462,2200.82877092,1891.72,-4.17206,1.00178,54.9496,363,-0.851317986474,0.822906,6001000,27754.80553588297,0.00108571,56732.1,7.06353e+07,0.206462,-1.0,58203.6,21.4366,-5.07822,891950.857175,8822.47265295,183506.447209,757.023,120000,110689.079248,12.969,22912.4983005,73386.6,1.04505,178.817792051,119,151.623,1917.5,220954.0,-0.0517443,2.0,99.5959261800017,105.08038182299788,-1.0,14933.0,48824.2226064,730.547923035,-11.0557238368,-1135.01045831,11197.7116874,1764.32749336,74991.7,-0.0757276,17572.457606,0.00016935530584305525,11197.7116874,-91.9586
1.0,233.19778432301973,-102.673924344,-0.511414,1.21379e+06,13.7907,227294.0,-61.8407,9840.21,25.53748932400049,15128.5740141,1229.35,100.857160094,-56825.3,1.0,9.383749784319662e-06,43929,0.829213,2091.39177203,2003.4,-5.42643,0.999845,54.6766,363,-0.864345404395,0.792047,6051000,27988.140240981,0.000832656,56204.9,1.56311e+08,0.490576,-1.0,56353.3,20.6495,-3.4852,711870.871461,4434.3902315,159035.788377,568.204,121000,93995.7622264,12.2124,21243.6615742,73638.4,1.0477,208.699349217,120,164.0,1974.26,224050.0,-0.0387525,2.0,100.50944983500085,107.15084516401839,-1.0,6829.89,52586.5873769,620.372030694,-9.8663647069,-1380.45820442,15128.5740141,1425.22491901,73648.5,-0.0434196,21441.7554547,9.383749420521781e-05,15128.5740141,-109.745
1.0,234.5691790229539,-87.217156071,-0.467738,533136.0,15.3716,228448.0,-9.92274,15036.4,25.675144357002864,9324.09359471,1848.98,62.1606239647,-57024.4,1.0,4.995042036171071e-05,44292,0.820963,1583.61271973,2039.34,-5.72692,1.00169,52.0268,363,-1.01620987874,0.850577,6101000,28222.92302003296,0.00204281,56503.0,9.37719e+07,-0.386352,-1.0,57138.9,21.2924,-4.33557,982646.256886,9622.63352478,208556.2068,829.463,122000,129545.573417,12.1659,22824.4482826,73279.1,1.13748,153.399222625,121,156.582,2002.34,224501.0,0.0103853,2.0,101.56981490099861,107.32421976495243,-1.0,43887.7,46043.8335629,855.00078455,-9.21937714367,-1251.7767413,9324.09359471,2031.55680873,73955.0,-0.0692366,14927.2184695,0.0004995042108930647,9324.09359471,-121.323
1.0,234.1270445679911,-93.0601522387,-0.444869,573414.0,15.2415,229474.0,-10.8297,18589.1,25.88979750600265,13973.7091759,1820.75,93.1580611729,-56397.3,1.0,5.191930540604517e-06,44655,0.842911,2194.70694694,2083.47,-6.62057,0.999231,55.9184,363,-0.797924394051,0.82059,6151000,28456.865085254944,0.000733807,55998.6,1.18455e+08,-0.368905,-1.0,56278.1,20.7563,-4.31381,633476.65309,2919.49322338,183184.466154,866.385,123000,114463.26013,11.9907,22858.0541814,73739.2,1.122,224.289775072,122,149.28,2227.29,226724.0,-0.0451839,2.0,100.93562397699861,107.30162308498984,-1.0,16667.3,61193.5886587,755.457516861,-9.35272382435,-1524.27417034,13973.7091759,1803.73620477,74043.1,0.0140886,21837.4232059,5.191930540604517e-05,13973.7091759,-108.564
1.0,234.30148450299748,-96.4544323858,-0.499957,2.29207e+06,15.2872,229822.0,-95.0209,19748.8,25.706626186001813,14806.2700579,2073.07,98.7084670525,-60182.1,1.0,3.2633794035064057e-05,45018,0.836346,2227.88959318,2109.32,-4.72731,0.998484,51.8809,363,-0.866402314857,0.827308,6201000,28691.282806638945,0.00159383,59187.3,6.29314e+07,-0.409204,-1.0,59250.3,20.8421,-3.24923,632720.416211,10087.3491259,199610.619706,836.235,124000,130621.050172,12.0643,20277.3816307,76674.3,1.14362,219.648460205,123,141.834,2110.87,230207.0,0.0227053,2.0,101.20770689600613,107.38715142098954,-1.0,49210.6,51446.7897854,862.098931135,-9.46802432124,-1227.13785656,14806.2700579,1852.37086989,76758.2,-0.0166056,21286.0778956,0.00032633793307468295,14806.2700579,-108.839
1.0,233.6464362279803,-102.472772312,-0.438898,956175.0,14.4892,232814.0,-219.276,18267.4,25.82383190299879,13975.3735528,1765.0,93.1691570188,-62350.4,1.0,3.6338519748824183e-06,45381,0.84642,2304.55486989,2054.76,-7.34578,1.00036,51.1356,363,-0.899330013706,0.85693,6251000,28924.64987417893,0.000608663,61517.6,6.41282e+07,-0.322255,-1.0,61873.5,21.5712,-2.66859,773687.21836,11639.9940408,187194.070383,659.218,125000,117722.894805,12.0488,21694.9422082,77656.8,1.1271,216.234697754,124,131.386,2176.21,233843.0,0.0369733,2.0,100.64136039999721,107.1812439249843,-1.0,18189.7,51053.6690168,776.971105714,-11.0535433025,-1237.79320386,13975.3735528,1721.11543359,78025.9,-0.0105378,19967.8880546,3.633851883932948e-05,13975.3735528,-119.189
1.0,234.46658702898276,-89.1417141364,-0.494339,2.26938e+06,14.106,233185.0,-116.386,18371.8,25.54493218599964,8798.87819628,2037.76,58.6591879752,-61400.6,1.0,3.7432073440868407e-06,45744,0.856526,2006.16638508,2255.12,-7.90913,0.999713,53.8879,363,-0.784393880111,0.839764,6301000,29159.32263492091,0.000484047,60876.8,1.53423e+08,-0.244876,-1.0,60482.7,21.172,-2.89632,822912.753808,7406.50677787,177473.182965,827.557,126000,101368.13629,11.8343,22264.168366,78908.3,1.10796,154.132628977,125,114.709,2280.24,237952.0,-0.0484919,2.0,101.73857286499697,107.18308197798615,-1.0,18519.4,45321.893325,669.029699517,-10.3459795052,-1220.77799076,8798.87819628,1707.52758601,78523.0,-0.0177799,15277.1485338,3.743207344086841e-05,8798.87819628,-95.8088
1.0,235.56610965499567,-103.256801508,-0.500988,616803.0,13.109,237749.0,-149.851,17951.5,25.752647943001648,12901.0069267,1694.41,86.0067128444,-61312.3,1.0,5.519546175491996e-05,46107,0.853918,1628.5860006,2237.23,-7.89198,1.00372,53.132,363,-1.07842481558,0.839042,6351000,29394.780729009904,0.00172205,60812.6,8.19481e+07,-0.150766,-1.0,61107.8,21.6715,-1.86479,866887.999081,11357.139903,211435.757569,648.358,127000,133068.437414,11.3602,22387.9993643,79240.2,1.07056,193.565932545,126,104.071,2340.0,239296.0,-0.00190273,2.0,102.38269444800244,107.43076726399158,-1.0,13482.3,54498.7568793,878.251686932,-10.3554380063,-1241.4080977,12901.0069267,2043.87255312,79582.3,0.012094,21060.4661771,0.000551954610273242,12901.0069267,-98.6704
1.0,235.85387086099217,-78.2260648589,-0.568037,751842.0,12.8463,241553.0,-107.458,16694.6,25.645719401996757,11552.7660582,1990.06,77.0184403877,-62830.9,1.0,2.3180939024314284e-05,46470,0.862488,1745.64505171,2152.69,-8.21489,0.997673,54.5066,363,-0.782820563626,0.816204,6401000,29630.739570012895,0.000953775,62181.9,9.44418e+07,-0.123563,-1.0,63013.4,20.8677,-1.15748,789098.449308,25869.3820811,194261.567873,777.308,128000,114864.17476,11.1772,22743.9203117,79507.5,1.07839,183.938914141,127,105.812,2442.01,243114.0,-0.0987085,2.0,102.38328963000095,107.82486182899447,-1.0,63738.8,48951.8704914,758.103553416,-11.6669884732,-1638.90941231,11552.7660582,2015.32326058,80297.8,0.0389794,17872.8838624,0.00023180939024314284,11552.7660582,-102.505
